area,setting,survey,gear_type,station,Net ID,net_length_m,net_depth_m,mesh_size_mm,valid_set,year,date_and_time_set,date_and_time_checked,total_soaktime_h,lktr_caught,lktr_wt_g,lktr_wt_kg,lktr_npue_num_per100m2_per24h,lktr_bpue_g_per100m2_per24h,lktr_npue_num_perm2_per24h,lktr_bpue_g_perm2_per24h,lktr_bpue_kg_perm2_per24h,notes_cl
IE,p20,FIGS,pelagic,47,,10.9728,3.6576,38,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p20,FIGS,pelagic,47,,21.9456,3.6576,51,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p20,FIGS,pelagic,47,,21.9456,3.6576,64,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p20,FIGS,pelagic,47,,21.9456,3.6576,89,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p20,FIGS,pelagic,47,,21.9456,3.6576,114,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p20,FIGS,pelagic,47,,21.9456,3.6576,140,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,10.9728,3.6576,13,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,10.9728,3.6576,19,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,10.9728,3.6576,25,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,10.9728,3.6576,32,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,10.9728,3.6576,38,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,21.9456,3.6576,51,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,21.9456,3.6576,64,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,21.9456,3.6576,89,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,21.9456,3.6576,114,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,47,,21.9456,3.6576,140,Y,2018,7/26/2018 10:40,7/27/2018 8:15,21.58,,,0,0,0,0,0,0,
III,bot,FIH,coney,186,,182.88,6.858,133,Y,2018,7/26/2018 11:30,7/27/2018 15:06,27.6,2,8820,8.82,0.138665513,611.5149106,0.001386655,6.115149106,0.006115149,
III,bot,FIGS,benthic,185,,10.9728,1.8288,13,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,10.9728,1.8288,19,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,10.9728,1.8288,25,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,10.9728,1.8288,32,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,10.9728,1.8288,38,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,21.9456,1.8288,51,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,21.9456,1.8288,64,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,21.9456,1.8288,89,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,21.9456,1.8288,114,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,185,,21.9456,1.8288,140,Y,2018,7/26/2018 15:15,7/27/2018 11:30,20.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,13,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,19,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,25,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,32,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,10.9728,1.8288,38,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,51,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,64,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,89,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,114,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,15,,21.9456,1.8288,140,Y,2018,7/31/2018 8:30,8/1/2018 8:31,24.02,,,0,0,0,0,0,0,
IW,bot,FIH,coney,15,,182.88,6.858,133,Y,2018,7/31/2018 8:45,8/1/2018 8:31,23.77,4,2655,2.655,0.322061836,213.7685435,0.003220618,2.137685435,0.002137685,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,13,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,CL 06APR2024 - removed num lktr caught (1) and lktr wt g (3) because not possible to fix data no info for 2018 benthic sets from bio data
IW,bot,FIGS,benthic,9,,10.9728,1.8288,19,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,25,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,32,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,10.9728,1.8288,38,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,51,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,64,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,89,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,114,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,9,,21.9456,1.8288,140,Y,2018,7/31/2018 10:35,8/1/2018 9:50,23.25,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,13,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,CL 06APR2024 - removed num lktr caught (2) and lktr wt g (2) because not possible to fix data no info for 2018 benthic sets from bio data
IW,bot,FIGS,benthic,8,,10.9728,1.8288,19,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,25,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,32,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,10.9728,1.8288,38,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,51,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,64,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,89,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,114,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,8,,21.9456,1.8288,140,Y,2018,7/31/2018 11:30,8/1/2018 10:55,23.42,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,10.9728,3.6576,13,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,10.9728,3.6576,19,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,10.9728,3.6576,25,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,10.9728,3.6576,32,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,10.9728,3.6576,38,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,21.9456,3.6576,51,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,21.9456,3.6576,64,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,21.9456,3.6576,89,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,21.9456,3.6576,114,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,158,,21.9456,3.6576,140,Y,2018,7/31/2018 12:42,8/1/2018 10:43,22.02,,,0,0,0,0,0,0,
III,bot,FIH,coney,158,,182.88,6.858,133,Y,2018,7/31/2018 13:23,8/1/2018 10:12,20.82,1,3655,3.655,0.091925576,335.9879803,0.000919256,3.359879803,0.00335988,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,13,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,19,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,25,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,32,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,10.9728,1.8288,38,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,51,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,64,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,89,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,114,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,bot,FIGS,benthic,13,,21.9456,1.8288,140,Y,2018,8/1/2018 12:21,8/2/2018 8:40,20.32,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,13,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,19,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,25,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,32,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,10.9728,3.6576,38,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,51,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,64,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,89,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,114,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,p5,FIGS,pelagic,14,,21.9456,3.6576,140,Y,2018,8/1/2018 13:20,8/2/2018 10:10,20.83,,,0,0,0,0,0,0,
IW,bot,FIH,coney,14,,182.88,6.858,133,Y,2018,8/1/2018 13:22,8/2/2018 10:10,20.8,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,10.9728,1.8288,13,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,10.9728,1.8288,19,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,10.9728,1.8288,25,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,10.9728,1.8288,32,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,10.9728,1.8288,38,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,21.9456,1.8288,51,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,21.9456,1.8288,64,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,21.9456,1.8288,89,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,21.9456,1.8288,114,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,bot,FIGS,benthic,225,,21.9456,1.8288,140,Y,2018,8/6/2018 11:20,8/7/2018 15:10,27.83,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,10.9728,3.6576,13,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,10.9728,3.6576,19,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,10.9728,3.6576,25,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,10.9728,3.6576,32,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,10.9728,3.6576,38,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,21.9456,3.6576,51,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,21.9456,3.6576,64,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,21.9456,3.6576,89,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,21.9456,3.6576,114,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,p5,FIGS,pelagic,224,,21.9456,3.6576,140,Y,2018,8/6/2018 12:21,8/7/2018 12:45,24.4,,,0,0,0,0,0,0,
V,bot,FIH,coney,224,,182.88,6.858,133,Y,2018,8/6/2018 12:45,8/7/2018 11:52,23.12,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,10.9728,1.8288,13,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,10.9728,1.8288,19,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,10.9728,1.8288,25,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,10.9728,1.8288,32,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,10.9728,1.8288,38,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,21.9456,1.8288,51,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,21.9456,1.8288,64,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,21.9456,1.8288,89,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,21.9456,1.8288,114,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,bot,FIGS,benthic,217,,21.9456,1.8288,140,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,10.9728,3.6576,13,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,10.9728,3.6576,19,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,10.9728,3.6576,25,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,10.9728,3.6576,32,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,10.9728,3.6576,38,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,21.9456,3.6576,51,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,21.9456,3.6576,64,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,21.9456,3.6576,89,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,21.9456,3.6576,114,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,,,0,0,0,0,0,0,
III,p5,FIGS,pelagic,217,,21.9456,3.6576,140,Y,2018,8/6/2018 13:30,8/7/2018 15:10,25.67,1,3200,3.2,1.16492537,3727.761183,0.011649254,37.27761183,0.037277612,
IE,bot,FIH,coney,20,,182.88,6.858,133,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,7,3740.5,3.7405,0.579873962,309.8597935,0.00579874,3.098597935,0.003098598,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,13,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,19,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,25,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,32,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,38,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,51,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,64,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,89,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,114,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,140,Y,2018,8/7/2018 8:50,8/8/2018 7:56,23.1,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,13,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,19,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,25,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,32,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,10.9728,3.6576,38,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,51,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,64,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,1,5020,5.02,1.064679566,5344.691424,0.010646796,53.44691424,0.053446914,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,89,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,1,3900,3.9,1.064679566,4152.250309,0.010646796,41.52250309,0.041522503,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,114,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,20,,21.9456,3.6576,140,Y,2019,6/27/2019 8:30,6/28/2019 12:35,28.08,,,0,0,0,0,0,0,
IE,bot,FIH,coney,26,OLDH,182.88,6.858,133,Y,2019,6/27/2019 10:30,6/28/2019 9:14,22.73,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,26,,10.9728,1.8288,13,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,26,,10.9728,1.8288,19,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,1,953,0.953,5.307648134,5058.188672,0.053076481,50.58188672,0.050581887,
IE,bot,FIGS,benthic,26,,10.9728,1.8288,25,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,,,0,0,0,0,0,0,
IE,bot,FIGS,benthic,26,,10.9728,1.8288,32,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,1,1020,1.02,5.307648134,5413.801097,0.053076481,54.13801097,0.054138011,
IE,bot,FIGS,benthic,26,,10.9728,1.8288,38,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,1,70,0.07,5.307648134,371.5353694,0.053076481,3.715353694,0.003715354,
IE,bot,FIGS,benthic,26,,21.9456,1.8288,51,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,3,423.5,0.4235,7.961472202,1123.894492,0.079614722,11.23894492,0.011238945,
IE,bot,FIGS,benthic,26,,21.9456,1.8288,64,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,2,1500,1.5,5.307648134,3980.736101,0.053076481,39.80736101,0.039807361,
IE,bot,FIGS,benthic,26,,21.9456,1.8288,89,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,1,1090,1.09,2.653824067,2892.668233,0.026538241,28.92668233,0.028926682,
IE,bot,FIGS,benthic,26,,21.9456,1.8288,114,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,1,1150,1.15,2.653824067,3051.897677,0.026538241,30.51897677,0.030518977,
IE,bot,FIGS,benthic,26,,21.9456,1.8288,140,Y,2019,6/27/2019 10:56,6/28/2019 9:28,22.53,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,13,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,19,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,25,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,32,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,10.9728,3.6576,38,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,51,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,64,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,,,0,0,0,0,0,0,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,89,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,2,8210,8.21,2.630476641,10798.10661,0.026304766,107.9810661,0.107981066,
IE,p5,FIGS,pelagic,26,,21.9456,3.6576,114,Y,2019,6/27/2019 10:56,6/28/2019 9:40,22.73,1,5170,5.17,1.315238321,6799.782118,0.013152383,67.99782118,0.067997821,
